iyear,eventid,natlty1_CountryCode,natlty1_txt,gname,success,[EG.ELC.ACCS.ZS],[FX.OWN.TOTL.SO.ZS],[SE.PRM.TENR],[SH.XPD.GHED.GD.ZS],[SE.PRM.CUAT.ZS],[SE.TER.CUAT.ST.ZS],[SE.SEC.CUAT.UP.ZS],[SE.TER.CUAT.MS.ZS],[SE.TER.CUAT.DO.ZS],[SE.XPD.PRIM.ZS],[SE.XPD.SECO.ZS],[SE.XPD.TERT.ZS],[SE.XPD.TOTL.GB.ZS],[SE.XPD.TOTL.GD.ZS],[IT.NET.USER.ZS],[IC.FRM.CORR.ZS],[SM.POP.TOTL.ZS],[SI.POV.NAHC],[SP.RUR.TOTL.ZS]
2014,127671,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,127672,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,127673,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,127674,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,127742,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,129481,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,129684,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,129811,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,129812,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,130172,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,130173,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,130251,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,136436,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,136560,LBN,Lebanon,Muslim extremists,1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,136571,LBN,Lebanon,Muslim extremists,1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,136572,LBN,Lebanon,Muslim extremists,1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,137459,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,137544,LBN,Lebanon,Muslim extremists,1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,137984,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,137985,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,137986,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,138149,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,138236,LBN,Lebanon,Muslim extremists,1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,138752,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,138978,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,139018,LBN,Lebanon,Muslim extremists,0,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,139058,LBN,Lebanon,Hezbollah,0,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,139059,LBN,Lebanon,Hezbollah,0,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,139060,LBN,Lebanon,Hezbollah,0,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,140356,LBN,Lebanon,Hezbollah,1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,140534,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2014,140857,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),0,100,55.17280579,83.91744995,3.80256388,0,0,0,0,0,0,0,0,0,0,73,0,0,0,12.053
2015,145227,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,145281,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,145381,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,145686,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,147167,LBN,Lebanon,Muslim extremists,1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,147760,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,147937,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,148358,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,148403,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,149721,LBN,Lebanon,Hezbollah,0,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,155323,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,155549,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2015,155550,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,83.64923859,3.75540615,0,0,0,0,0,0,0,0,0,0,74,0,34.1456803,0,11.894
2016,159540,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2016,159759,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2016,164776,LBN,Lebanon,Hezbollah,1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2016,165233,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2016,165234,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2016,165235,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2016,168665,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2016,170245,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,100,0,84.3526535,0,0,0,0,0,0,0,0,0,0,0,76.11,0,0,0,11.734
2017,172921,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),0,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2017,176307,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2017,178743,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2017,178744,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),0,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2017,179117,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2017,179168,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2017,179284,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2017,181188,LBN,Lebanon,Islamic State of Iraq and the Levant (ISIL),1,0,51.08964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571
2012,110043,LBY,Libya,Muslim extremists,1,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2012,111099,LBY,Libya,Muslim extremists,1,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2012,111103,LBY,Libya,Muslim extremists,1,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2012,111104,LBY,Libya,Muslim extremists,1,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2012,111370,LBY,Libya,Muslim extremists,1,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2012,111860,LBY,Libya,Muslim extremists,1,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2012,112068,LBY,Libya,Muslim extremists,0,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2012,113512,LBY,Libya,Muslim extremists,1,98.51839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.488
2013,115050,LBY,Libya,Muslim extremists,1,98.5168457,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,21.244
2013,115090,LBY,Libya,Muslim extremists,1,98.5168457,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,21.244
2013,118225,LBY,Libya,Muslim extremists,1,98.5168457,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,21.244
2013,123811,LBY,Libya,Muslim extremists,1,98.5168457,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,21.244
2014,128186,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,129060,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,129061,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,129062,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,129063,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,129064,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,132540,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,132926,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,133028,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,133067,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,133358,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,133414,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,134375,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,134469,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,134740,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,134878,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,134879,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,135656,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,135790,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,135856,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,136562,LBY,Libya,Islamic State of Iraq and the Levant (ISIL),1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,138635,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,138718,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,138974,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139054,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139208,LBY,Libya,Muslim extremists,0,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139256,LBY,Libya,Muslim extremists,0,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139408,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139410,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139550,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139784,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,139963,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,140221,LBY,Libya,Muslim extremists,0,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,140333,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,140458,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,140797,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,140924,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,141308,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,141380,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,141438,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,141649,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,141684,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,141748,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2014,141823,LBY,Libya,Muslim extremists,1,98.52130127,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,20.991
2015,144680,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,144807,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145213,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145405,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145494,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145619,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145773,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145840,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145941,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,145942,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,146896,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,146910,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,146912,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,146957,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,146994,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,146995,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,146996,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147026,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147148,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147237,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147238,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147239,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147240,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147360,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147433,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147642,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,147988,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,148005,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,148094,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,148589,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,149033,LBY,Libya,Muslim extremists,0,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,150772,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,151515,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,151998,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,152001,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,152317,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,153138,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,154652,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,154654,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,154691,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2015,155158,LBY,Libya,Muslim extremists,1,98.52876282,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01607978,0,12.28244987,0,20.73
2016,168586,LBY,Libya,Muslim extremists,0,98.53672791,0,0,0,0,0,0,0,0,0,0,0,0,0,20.27215956,0,0,0,20.46
2017,173506,LBY,Libya,Muslim extremists,0,0,69.3446579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.183
2017,173508,LBY,Libya,Muslim extremists,0,0,69.3446579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.183
2017,178378,LBY,Libya,Muslim extremists,1,0,69.3446579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.183
2016,165274,MYS,Malaysia,Islamic State of Iraq and the Levant (ISIL),1,100,0,98.91333008,0,0,0,0,0,0,33.78704071,39.42596054,23.39010048,20.63970947,4.827539921,78.78830993,0,0,0,25.16
2014,138457,MDV,Maldives,Muslim extremists,1,100,0,0,10.11755268,0,0,0,0,0,39.78179169,23.89389038,12.85410023,10.17601967,3.470459938,49.28,0,0,0,61.894
2014,138484,MDV,Maldives,Muslim extremists,1,100,0,0,10.11755268,0,0,0,0,0,39.78179169,23.89389038,12.85410023,10.17601967,3.470459938,49.28,0,0,0,61.894
2014,138512,MDV,Maldives,Muslim extremists,1,100,0,0,10.11755268,0,0,0,0,0,39.78179169,23.89389038,12.85410023,10.17601967,3.470459938,49.28,0,0,0,61.894
2014,138513,MDV,Maldives,Muslim extremists,1,100,0,0,10.11755268,0,0,0,0,0,39.78179169,23.89389038,12.85410023,10.17601967,3.470459938,49.28,0,0,0,61.894
2013,123333,MLI,Mali,Muslim extremists,1,30.20660782,0,62.527771,0.74364178,0,0,0,0,0,39.45814896,40.18719864,19.03470993,16.62344933,3.282799959,3.5,0,0,0,61.602
2014,140409,MLI,Mali,Muslim extremists,1,31.82540131,35.02404022,63.39353943,0.91405554,0,0,0,0,0,43.18798828,34.1194191,21.5873909,18.22426033,3.637409925,7,0,0,0,60.804
2014,140552,MLI,Mali,Muslim extremists,1,31.82540131,35.02404022,63.39353943,0.91405554,0,0,0,0,0,43.18798828,34.1194191,21.5873909,18.22426033,3.637409925,7,0,0,0,60.804
2014,140659,MLI,Mali,Muslim extremists,1,31.82540131,35.02404022,63.39353943,0.91405554,0,0,0,0,0,43.18798828,34.1194191,21.5873909,18.22426033,3.637409925,7,0,0,0,60.804
2014,140660,MLI,Mali,Muslim extremists,1,31.82540131,35.02404022,63.39353943,0.91405554,0,0,0,0,0,43.18798828,34.1194191,21.5873909,18.22426033,3.637409925,7,0,0,0,60.804
